908.1,914,920,927,933,939,945,951.46,958,964,970,976,982,989,995,1001,1007.21,1013,1020,1026,1032,1038,1044,1050.57,1057,1063,1069,1075,1082,1088,1094,1100,1106,1113,1119,1125,1131,1137,1143,1149.68,1156,1162,1168,1174,1181,1187,1193.04,1199,1205,1212,1218,1224,1230,1236,1243,1249,1255,1261,1267,1274,1280,1286,1292.15,1298,1305,1311,1317,1323,1329,1335.51,1342,1348,1354,1360,1366,1373,1379,1385,1391.26,1397,1404,1410,1416,1422,1428,1434.62,1441,1447,1453,1459,1466,1472,1478,1484,1490,1497,1503,1509,1515,1521,1528,1533.73,1540,1546,1552,1559,1565,1571,1577.09,1583,1589,1596,1602,1608,1614,1620,1627,1633,1639,1645,1651,1658,1664,1670,1676.2
0.0,0.0,0.0,-0.035489809,-0.028431138,-0.021888284,-0.015950946,-0.011178884,-0.007660985,-0.005271881,-0.003876264,-0.00312758,-0.002673089,-0.002302589,-0.002106598,-0.002134186,-0.002379087,-0.00265981,-0.002839178,-0.002845286,-0.002624513,-0.002285084,-0.001955537,-0.001704829,-0.001490414,-0.001292961,-0.001092868,-0.000872817,-0.000628672,-0.000295677,0.000212095,0.001024953,0.002462748,0.005082428,0.008867613,0.012719721,0.015675528,0.018025914,0.020396208,0.023268677,0.027503809,0.030265195,0.027091261,0.015633982,0.000947308,-0.012394577,-0.021488648,-0.023651745,-0.020271642,-0.01546185,-0.013402283,-0.012517436,-0.01136018,-0.009758635,-0.008020344,-0.006428896,-0.005153839,-0.004227016,-0.003521201,-0.002810434,-0.002008567,-0.001026778,0.000194702,0.001717408,0.003632857,0.006106894,0.009411113,0.013874404,0.019950263,0.026710348,0.03181069,0.034826342,0.036605489,0.038139027,0.041126963,0.046957709,0.056224085,0.068400554,0.081844531,0.092935443,0.097724766,0.093990825,0.080789208,0.060327888,0.038729917,0.021291077,0.009258866,0.000879809,-0.006186515,-0.013395742,-0.020864513,-0.027380358,-0.031505603,-0.032652207,-0.031626687,-0.029614527,-0.027096223,-0.024149943,-0.020830022,-0.017224608,-0.013484819,-0.009874851,-0.006805796,-0.004559042,-0.003398666,-0.00352704,-0.004964493,-0.007571781,-0.011010418,-0.014728377,-0.018087907,-0.020715907,-0.022526354,-0.02364769,-0.024161421,-0.023954228,-0.022647167,-0.019736614,-0.014472826,-0.005844047,0.007157847,0.024688952,0.0,0.0,0.0
